Page Id	URL	Name	Subject	Section Header	Section Index	PageViews		Name Override	Subject Re-mapping	Section Re-mapping	Omit	miles_work
page-971	File:MilesDavisAura.jpg	File:MilesDavisAura.jpg	other	first paragraph	0	80			other		1	
page-971	File:MilesDavisAura.jpg	File:MilesDavisAura.jpg	other	first paragraph	0	80			other		1	
page-971	File:MilesDavisAura.jpg	File:MilesDavisAura.jpg	other	first paragraph	0	80			other		1	
page-971	File:MilesDavisAura.jpg	File:MilesDavisAura.jpg	other	first paragraph	0	80			other		1	
page-972	File:Milestonescover.jpg	File:Milestonescover.jpg	other	first paragraph	0	115			other		1	
page-972	File:Milestonescover.jpg	File:Milestonescover.jpg	other	first paragraph	0	115			other		1	
page-973	File:Music_from_Siesta.jpg	File:Music from Siesta.jpg	other	first paragraph	0	55			other		1	
page-974	File:Petits_Machins.ogg	File:Petits Machins.ogg	other	first paragraph	0	315			other		1	
page-974	File:Petits_Machins.ogg	File:Petits Machins.ogg	other	first paragraph	0	315			other		1	
page-974	File:Petits_Machins.ogg	File:Petits Machins.ogg	other	first paragraph	0	315			other		1	
page-975	File:Porgy%26bess_UKrelease.jpg	File:Porgy&bess UKrelease.jpg	other	first paragraph	0	55			other		1	
page-975	File:Porgy%26bess_UKrelease.jpg	File:Porgy&bess UKrelease.jpg	other	first paragraph	0	55			other		1	
page-975	File:Porgy%26bess_UKrelease.jpg	File:Porgy&bess UKrelease.jpg	other	first paragraph	0	55			other		1	
page-975	File:Porgy%26bess_UKrelease.jpg	File:Porgy&bess UKrelease.jpg	other	first paragraph	0	55			other		1	
page-976	File:RoundAboutMidnightMilesDavis.jpg	File:RoundAboutMidnightMilesDavis.jpg	other	first paragraph	0	129			other		1	
page-977	File:Thecellardoorsessions.jpg	File:Thecellardoorsessions.jpg	other	first paragraph	0	78			other		1	
page-978	File:Tribute_To_Jack_Johnson.jpg	File:Tribute To Jack Johnson.jpg	other	first paragraph	0	99			other		1	
page-978	File:Tribute_To_Jack_Johnson.jpg	File:Tribute To Jack Johnson.jpg	other	first paragraph	0	99			other		1	
page-979	File:WeWantMiles.jpg	File:WeWantMiles.jpg	other	first paragraph	0	54			other		1	
page-1110	Gondwana_(disambiguation)	Gondwana (disambiguation)	other	first paragraph	0	2057			other		1	
page-1471	Jon_Hassell	Jon Hassell	musicians	style	11	10161			musicians			
page-1471	Jon_Hassell	Jon Hassell	musicians	style	11	10161			musicians			
page-472	Buckshot_LeFonque	Buckshot LeFonque	musicians	first paragraph	0	10159			musicians			
page-463	British_jazz	British jazz	genres	the 1960s and 70s	18	10119			genres			
page-599	College_of_the_University_of_Chicago	College of the University of Chicago	places	traditions	25	10077			places			
page-588	Claude_Nobs	Claude Nobs	people	biography	11	10033			people			
page-2428	Sam_Rivers	Sam Rivers	musicians	blue note era	11	9992			musicians			
page-2428	Sam_Rivers	Sam Rivers	musicians	discography	38	9992			musicians			
page-2428	Sam_Rivers	Sam Rivers	musicians	first paragraph	0	9992			musicians			
page-2359	Rick_Braun	Rick Braun	musicians	education and career	6	9850			musicians			
page-2116	Oscar_Brown	Oscar Brown	musicians	published works	34	9848			musicians			
page-2785	Teo_Macero	Teo Macero	musicians	biography	20	9812			musicians			
page-2017	Nardis	Nardis	other	first paragraph	0	0			other		1	
page-2785	Teo_Macero	Teo Macero	musicians	first paragraph	0	9812			musicians			
page-2215	Portal:Biography/Selected_anniversaries/May_26	Portal:Biography/Selected anniversaries/May 26	other	first paragraph	0	0			other		1	
page-2216	Portal:Hispanic_and_Latino_Americans/Selected_Individual/2	Portal:Hispanic and Latino Americans/Selected Individual/2	other	first paragraph	0	0			other		1	
page-2218	Portal:Jazz	Portal:Jazz	other	first paragraph	0	6555			other		1	
page-2218	Portal:Jazz	Portal:Jazz	other	first paragraph	0	6555			other		1	
page-2219	Portal:Jazz/Did_you_know/11	Portal:Jazz/Did you know/11	other	first paragraph	0	0			other		1	
page-2220	Portal:Jazz/Did_you_know/22	Portal:Jazz/Did you know/22	other	first paragraph	0	0			other		1	
page-2222	Portal:Jazz/Feature	Portal:Jazz/Feature	other	first paragraph	0	0			other		1	
page-2222	Portal:Jazz/Feature	Portal:Jazz/Feature	other	first paragraph	0	0			other		1	
page-2223	Portal:Jazz/Jazz_news/Archive	Portal:Jazz/Jazz news/Archive	other	first paragraph	0	0			other		1	
page-2224	Portal:Jazz/Quality_content	Portal:Jazz/Quality content	other	first paragraph	0	0			other		1	
page-2225	Portal:Jazz/Selected_article/11	Portal:Jazz/Selected article/11	other	first paragraph	0	0			other		1	
page-2226	Portal:Jazz/Selected_article/12	Portal:Jazz/Selected article/12	other	first paragraph	0	0			other		1	
page-2227	Portal:Jazz/Selected_article/15	Portal:Jazz/Selected article/15	other	first paragraph	0	0			other		1	
page-2228	Portal:Jazz/Selected_article/4	Portal:Jazz/Selected article/4	other	first paragraph	0	0			other		1	
page-2229	Portal:Jazz/Selected_article/7	Portal:Jazz/Selected article/7	other	first paragraph	0	0			other		1	
page-2229	Portal:Jazz/Selected_article/7	Portal:Jazz/Selected article/7	other	first paragraph	0	0			other		1	
page-2230	Portal:Jazz/Selected_article/8	Portal:Jazz/Selected article/8	other	first paragraph	0	0			other		1	
page-2232	Portal:Jazz/Selected_biography/18	Portal:Jazz/Selected biography/18	other	first paragraph	0	0			other		1	
page-2233	Portal:Jazz/Selected_biography/22	Portal:Jazz/Selected biography/22	other	first paragraph	0	0			other		1	
page-2234	Portal:Jazz/Selected_biography/25	Portal:Jazz/Selected biography/25	other	first paragraph	0	0			other		1	
page-2236	Portal:Jazz/Selected_picture/12	Portal:Jazz/Selected picture/12	other	first paragraph	0	0			other		1	
page-2239	Portal:Michael_Jackson/Selected_song/3	Portal:Michael Jackson/Selected song/3	other	first paragraph	0	0			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2240	Portal:Miles_Davis	Portal:Miles Davis	other	first paragraph	0	3373			other		1	
page-2242	Portal:Miles_Davis/Projects	Portal:Miles Davis/Projects	other	first paragraph	0	0			other		1	
page-2242	Portal:Miles_Davis/Projects	Portal:Miles Davis/Projects	other	first paragraph	0	0			other		1	
page-2242	Portal:Miles_Davis/Projects	Portal:Miles Davis/Projects	other	first paragraph	0	0			other		1	
page-2242	Portal:Miles_Davis/Projects	Portal:Miles Davis/Projects	other	first paragraph	0	0			other		1	
page-2242	Portal:Miles_Davis/Projects	Portal:Miles Davis/Projects	other	first paragraph	0	0			other		1	
page-2243	Portal:Miles_Davis/Selected_album	Portal:Miles Davis/Selected album	other	first paragraph	0	0			other		1	
page-2243	Portal:Miles_Davis/Selected_album	Portal:Miles Davis/Selected album	other	first paragraph	0	0			other		1	
page-2244	Portal:Miles_Davis/Selected_album/1	Portal:Miles Davis/Selected album/1	other	first paragraph	0	0			other		1	
page-2245	Portal:Miles_Davis/Selected_album/2	Portal:Miles Davis/Selected album/2	other	first paragraph	0	0			other		1	
page-2246	Portal:Miles_Davis/Selected_album/3	Portal:Miles Davis/Selected album/3	other	first paragraph	0	0			other		1	
page-2247	Portal:Miles_Davis/Selected_album/4	Portal:Miles Davis/Selected album/4	other	first paragraph	0	0			other		1	
page-2248	Portal:Miles_Davis/Selected_album/5	Portal:Miles Davis/Selected album/5	other	first paragraph	0	0			other		1	
page-2248	Portal:Miles_Davis/Selected_album/5	Portal:Miles Davis/Selected album/5	other	first paragraph	0	0			other		1	
page-2249	Portal:Miles_Davis/Selected_article	Portal:Miles Davis/Selected article	other	first paragraph	0	0			other		1	
page-2249	Portal:Miles_Davis/Selected_article	Portal:Miles Davis/Selected article	other	first paragraph	0	0			other		1	
page-2250	Portal:Miles_Davis/Selected_picture	Portal:Miles Davis/Selected picture	other	first paragraph	0	0			other		1	
page-2250	Portal:Miles_Davis/Selected_picture	Portal:Miles Davis/Selected picture	other	first paragraph	0	0			other		1	
page-2251	Portal:Music/DateOfBirth/May_26	Portal:Music/DateOfBirth/May 26	other	first paragraph	0	0			other		1	
page-2253	Portal:Music/Music_news/March_2007	Portal:Music/Music news/March 2007	other	first paragraph	0	0			other		1	
page-2254	Portal:Music/Music_news/September_2007	Portal:Music/Music news/September 2007	other	first paragraph	0	0			other		1	
page-2255	Portal:New_York_City	Portal:New York City	other	first paragraph	0	36733			other		1	
page-2255	Portal:New_York_City	Portal:New York City	other	first paragraph	0	36733			other		1	
page-2256	Portal:North_America/Featured_articles	Portal:North America/Featured articles	other	first paragraph	0	0			other		1	
page-2257	Portal:San_Francisco_Bay_Area/Festivals/7	Portal:San Francisco Bay Area/Festivals/7	other	first paragraph	0	0			other		1	
page-2260	Portal:Scientology/Selected_biography/2	Portal:Scientology/Selected biography/2	other	first paragraph	0	0			other		1	
page-2262	Portal:Theatre/Selected_article/1	Portal:Theatre/Selected article/1	other	first paragraph	0	0			other		1	
page-2338	Relaxin	Relaxin	other	first paragraph	0	29629			other		1	
page-2338	Relaxin	Relaxin	other	first paragraph	0	29629			other		1	
page-2785	Teo_Macero	Teo Macero	musicians	first paragraph	0	9812			musicians			
page-2670	Talk:Al_Green	Talk:Al Green	other	first paragraph	0	219			other		1	
page-2672	Talk:Ambient_music/Archive_1	Talk:Ambient music/Archive 1	other	first paragraph	0	0			other		1	
page-2675	Talk:Bill_Barber_(musician)	Talk:Bill Barber (musician)	other	first paragraph	0	43			other		1	
page-2677	Talk:Bill_Evans	Talk:Bill Evans	other	first paragraph	0	420			other		1	
page-2678	Talk:Bob_Weinstock	Talk:Bob Weinstock	other	first paragraph	0	38			other		1	
page-2679	Talk:Brian_Eno/Archive_1	Talk:Brian Eno/Archive 1	other	first paragraph	0	0			other		1	
page-2687	Talk:Delicate_AWOL	Talk:Delicate AWOL	other	first paragraph	0	28			other		1	
page-2701	Talk:Jeffrey_Gibson	Talk:Jeffrey Gibson	other	first paragraph	0	49			other		1	
page-2703	Talk:Jimi_Hendrix/Archive_8	Talk:Jimi Hendrix/Archive 8	other	first paragraph	0	0			other		1	
page-2718	Talk:List_of_people_with_synesthesia/Archive1	Talk:List of people with synesthesia/Archive1	other	first paragraph	0	0			other		1	
page-2723	Talk:Miles_Davis	Talk:Miles Davis	other	first paragraph	0	770			other		1	
page-2724	Talk:Miles_Davis/Archive_2	Talk:Miles Davis/Archive 2	other	first paragraph	0	0			other		1	
page-2727	Talk:Music/Archive_1	Talk:Music/Archive 1	other	first paragraph	0	0			other		1	
page-2746	Talk:The_Smashing_Pumpkins/Archive_1	Talk:The Smashing Pumpkins/Archive 1	other	first paragraph	0	0			other		1	
page-2751	Talk:Wah-wah_(music)	Talk:Wah-wah (music)	other	first paragraph	0	98			other		1	
page-2763	Template:2006_Rock_and_Roll_Hall_of_Fame	Template:2006 Rock and Roll Hall of Fame	other	first paragraph	0	799			other		1	
page-2764	Template:AACTA_Award_Best_Music_Score	Template:AACTA Award Best Music Score	other	first paragraph	0	964			other		1	
page-2765	Template:Bill_Evans	Template:Bill Evans	other	first paragraph	0	326			other		1	
page-2766	Template:Billy_Cobham	Template:Billy Cobham	other	first paragraph	0	188			other		1	
page-2767	Template:Chick_Corea	Template:Chick Corea	other	first paragraph	0	439			other		1	
page-2767	Template:Chick_Corea	Template:Chick Corea	other	first paragraph	0	439			other		1	
page-2768	Template:FMP100	Template:FMP100	other	first paragraph	0	0			other		1	
page-2769	Template:Herbie_Hancock	Template:Herbie Hancock	other	first paragraph	0	419			other		1	
page-2771	Template:John_Coltrane	Template:John Coltrane	other	first paragraph	0	572			other		1	
page-2771	Template:John_Coltrane	Template:John Coltrane	other	first paragraph	0	572			other		1	
page-2771	Template:John_Coltrane	Template:John Coltrane	other	first paragraph	0	572			other		1	
page-2771	Template:John_Coltrane	Template:John Coltrane	other	first paragraph	0	572			other		1	
page-2771	Template:John_Coltrane	Template:John Coltrane	other	first paragraph	0	572			other		1	
page-2771	Template:John_Coltrane	Template:John Coltrane	other	first paragraph	0	572			other		1	
page-2771	Template:John_Coltrane	Template:John Coltrane	other	first paragraph	0	572			other		1	
page-2771	Template:John_Coltrane	Template:John Coltrane	other	first paragraph	0	572			other		1	
page-2772	Template:John_McLaughlin	Template:John McLaughlin	other	first paragraph	0	349			other		1	
page-2773	Template:John_Scofield	Template:John Scofield	other	first paragraph	0	123			other		1	
page-2774	Template:L%C3%A9onie_Sonning_Music_Prize_laureates	Template:Léonie Sonning Music Prize laureates	other	first paragraph	0	799			other		1	
page-2775	Template:Mahavishnu_Orchestra	Template:Mahavishnu Orchestra	other	first paragraph	0	402			other		1	
page-2776	Template:Marcus_Miller	Template:Marcus Miller	other	first paragraph	0	112			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-2777	Template:Miles_Davis	Template:Miles Davis	other	first paragraph	0	653			other		1	
page-3490	User_talk:164.83.122.20	User talk:164.83.122.20	other	first paragraph	0	10			other		1	
