URL	Name	Attr	Value
Joni_Mitchell	Joni Mitchell	is dbo:associatedMusicalArtist of	Don_Alias
Joni_Mitchell	Joni Mitchell	is dbo:associatedMusicalArtist of	Michael_Brecker
Joni_Mitchell	Joni Mitchell	is dbp:associatedActs of	Miles_Mosley
Joni_Mitchell	Joni Mitchell	is dbp:associatedActs of	Herbie_Hancock
Joni_Mitchell	Joni Mitchell	is dbp:associatedActs of	Wayne_Shorter
Joni_Mitchell	Joni Mitchell	is dbp:associatedActs of	Don_Alias
Joni_Mitchell	Joni Mitchell	is dbp:associatedActs of	Michael_Brecker
King_Crimson	King Crimson	dbo:genre	Jazz
King_Crimson	King Crimson	dbo:genre	Progressive_rock
King_Crimson	King Crimson	dbo:recordLabel	Warner_Bros._Records
King_Crimson	King Crimson	dbp:genre	Jazz
King_Crimson	King Crimson	dbp:genre	Progressive_rock
King_Crimson	King Crimson	dbp:label	Warner_Bros._Records
King_Crimson	King Crimson	dct:subject	King_Crimson
King_Crimson	King Crimson	is dbo:associatedBand of	No-Man
King_Crimson	King Crimson	is dbo:associatedMusicalArtist of	No-Man
King_Crimson	King Crimson	is dbp:associatedActs of	No-Man
Lester_Bangs	Lester Bangs	skos:subject	Jazz
Lester_Bangs	Lester Bangs	skos:subject	Rock_music
Lynyrd_Skynyrd	Lynyrd Skynyrd	dct:subject	Lynyrd_Skynyrd
Nevis	Nevis	dct:subject	Nevis
Oboe	Oboe	is dbo:instrument of	Peter_Gabriel
Oboe	Oboe	is dbo:wikiPageDisambiguates of	OBOE
Oboe	Oboe	is dbp:instrument of	Peter_Gabriel
Paris	Paris	dct:subject	Paris
Paris	Paris	is dbo:city of	TSF_Jazz
Paris	Paris	is dbo:hometown of	Nojazz
Paris	Paris	is dbp:city of	TSF_Jazz
Paris	Paris	is dbp:location of	Hotel_Napoleon
Paris	Paris	is dbp:origin of	Nojazz
Paris	Paris	is dbp:prevsupcity of	Exposition_internationale_du_bicentenaire_de_Port-au-Prince
Rock_music	Rock music	dbo:musicFusionGenre	Music_of_Cuba
Rock_music	Rock music	dbo:musicFusionGenre	Jazz
Rock_music	Rock music	dbo:musicSubgenre	Art_rock
Rock_music	Rock music	dbo:musicSubgenre	Progressive_rock
Rock_music	Rock music	dbo:stylisticOrigin	Blues
Rock_music	Rock music	dbo:stylisticOrigin	Jazz
Rock_music	Rock music	dbp:stylisticOrigins	Blues
Rock_music	Rock music	dbp:stylisticOrigins	Jazz
Rock_music	Rock music	dct:subject	Counterculture_of_the_1960s
Rock_music	Rock music	dct:subject	Rock_music
Rock_music	Rock music	is dbo:derivative of	Blues
Rock_music	Rock music	is dbo:stylisticOrigin of	Jazz
Rock_music	Rock music	is dbp:derivatives of	Blues
Rock_music	Rock music	is dbp:stylisticOrigins of	Jazz
Rock_music	Rock music	is skos:subject of	Lester_Bangs
Ron_Carter	Ron Carter	dbo:genre	Avant-garde_jazz
Ron_Carter	Ron Carter	dbo:genre	Third_stream
Ron_Carter	Ron Carter	dbo:instrument	Double_bass
Ron_Carter	Ron Carter	dbo:occupation	List_of_jazz_musicians
Ron_Carter	Ron Carter	dbo:recordLabel	Prestige_Records
Ron_Carter	Ron Carter	dbo:recordLabel	Blue_Note_Records
Ron_Carter	Ron Carter	dbp:genre	Avant-garde_jazz
Ron_Carter	Ron Carter	dbp:genre	Third_stream
Ron_Carter	Ron Carter	dbp:instrument	Double_bass
Ron_Carter	Ron Carter	dbp:label	Prestige_Records
Ron_Carter	Ron Carter	dbp:label	Blue_Note_Records
Ron_Carter	Ron Carter	dbp:occupation	List_of_jazz_musicians
Ron_Carter	Ron Carter	is dbo:artist of	Third_Plane
Ron_Carter	Ron Carter	is dbo:artist of	A_Tribute_to_Miles
Ron_Carter	Ron Carter	is dbo:artist of	All_Blues
Ron_Carter	Ron Carter	is dbo:artist of	Blues
Ron_Carter	Ron Carter	is dbo:associatedBand of	Eric_Dolphy
Ron_Carter	Ron Carter	is dbo:associatedBand of	jazz
Ron_Carter	Ron Carter	is dbo:associatedBand of	Joe_Henderson
Ron_Carter	Ron Carter	is dbo:associatedMusicalArtist of	Eric_Dolphy
Ron_Carter	Ron Carter	is dbo:associatedMusicalArtist of	jazz
Ron_Carter	Ron Carter	is dbo:associatedMusicalArtist of	Joe_Henderson
Ron_Carter	Ron Carter	is dbo:picture of	Bill_Frisell,_Ron_Carter,_Paul_Motian
Ron_Carter	Ron Carter	is dbo:producer of	Third_Plane
Ron_Carter	Ron Carter	is dbo:producer of	A_Tribute_to_Miles
Ron_Carter	Ron Carter	is dbp:artist of	Third_Plane
Ron_Carter	Ron Carter	is dbp:artist of	All_Blues
Ron_Carter	Ron Carter	is dbp:artist of	Blues
Ron_Carter	Ron Carter	is dbp:associatedActs of	Eric_Dolphy
Ron_Carter	Ron Carter	is dbp:associatedActs of	jazz
Ron_Carter	Ron Carter	is dbp:associatedActs of	Joe_Henderson
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbo:associatedBand	The_Mars_Volta
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbo:associatedBand	Parliament-Funkadelic
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbo:associatedMusicalArtist	The_Mars_Volta
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbo:associatedMusicalArtist	Parliament-Funkadelic
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbo:formerBandMember	DeWayne_McKnight
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbo:recordLabel	Warner_Bros._Records
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbp:associatedActs	The_Mars_Volta
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbp:associatedActs	Parliament-Funkadelic
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbp:label	Warner_Bros._Records
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dct:subject	Red_Hot_Chili_Peppers
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	is dbo:associatedBand of	The_Mars_Volta
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	is dbo:associatedBand of	Fishbone
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	is dbo:associatedBand of	DeWayne_McKnight
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	is dbo:associatedMusicalArtist of	The_Mars_Volta
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	is dbo:associatedMusicalArtist of	Fishbone
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	is dbo:associatedMusicalArtist of	DeWayne_McKnight
Red_Hot_Chili_Peppers	Red Hot Chili Peppers	is dbp:associatedActs of	DeWayne_McKnight
Steve_Reich	Steve Reich	dct:subject	Steve_Reich
Steve_Lacy	Steve Lacy	dbo:associatedBand	Thelonious_Monk
Steve_Lacy	Steve Lacy	dbo:associatedMusicalArtist	Thelonious_Monk
Steve_Lacy	Steve Lacy	dbo:genre	Avant-garde_jazz
Steve_Lacy	Steve Lacy	dbo:genre	Jazz
Steve_Lacy	Steve Lacy	dbp:genre	Avant-garde_jazz
Steve_Lacy	Steve Lacy	dbp:genre	Jazz
Steve_Lacy	Steve Lacy	is dbo:artist of	The_Straight_Horn_of_Steve_Lacy
Steve_Lacy	Steve Lacy	is dbp:artist of	The_Straight_Horn_of_Steve_Lacy
Shea_Stadium	Shea Stadium	dct:subject	Shea_Stadium
Shea_Stadium	Shea Stadium	is dbp:before of	Giants_Stadium
The_Doors	The Doors	dbo:associatedBand	The_Doors
The_Doors	The Doors	dbo:associatedMusicalArtist	The_Doors
The_Doors	The Doors	dbp:associatedActs	The_Doors
The_Doors	The Doors	dct:subject	The_Doors
The_Doors	The Doors	dct:subject	Counterculture_of_the_1960s
The_Doors	The Doors	is dbo:artist of	The_Soft_Parade
The_Doors	The Doors	is dbo:associatedBand of	The_Doors
The_Doors	The Doors	is dbo:associatedMusicalArtist of	The_Doors
The_Doors	The Doors	is dbp:artist of	The_Soft_Parade
The_Doors	The Doors	is dbp:associatedActs of	The_Doors
Sex_Pistols	Sex Pistols	dbo:associatedBand	Public_Image_Ltd
Sex_Pistols	Sex Pistols	dbo:associatedMusicalArtist	Public_Image_Ltd
Sex_Pistols	Sex Pistols	dbo:recordLabel	Warner_Bros._Records
Sex_Pistols	Sex Pistols	dbp:associatedActs	Public_Image_Ltd
Sex_Pistols	Sex Pistols	dbp:label	Warner_Bros._Records
Sex_Pistols	Sex Pistols	dct:subject	Sex_Pistols
Sex_Pistols	Sex Pistols	is dbo:associatedBand of	Public_Image_Ltd
Sex_Pistols	Sex Pistols	is dbo:associatedMusicalArtist of	Public_Image_Ltd
Sex_Pistols	Sex Pistols	is dbp:associatedActs of	Public_Image_Ltd
Trumpet	Trumpet	dbp:related	Flugelhorn
Trumpet	Trumpet	is dbo:instrument of	Don_Sleet
Trumpet	Trumpet	is dbo:instrument of	Avant-garde_jazz
Trumpet	Trumpet	is dbo:instrument of	Herbie_Phillips
Trumpet	Trumpet	is dbo:instrument of	Jazz
Trumpet	Trumpet	is dbo:instrument of	Modal_jazz
Trumpet	Trumpet	is dbo:instrument of	Jazz
Trumpet	Trumpet	is dbo:instrument of	funk
Trumpet	Trumpet	is dbo:instrument of	Freddie_Hubbard
Trumpet	Trumpet	is dbo:instrument of	Ted_Curson
Trumpet	Trumpet	is dbo:instrument of	Post-bop
Trumpet	Trumpet	is dbo:instrument of	Elwood_Buchanan
Trumpet	Trumpet	is dbo:instrument of	Victor_Coulsen
Trumpet	Trumpet	is dbo:instrument of	Raymond_Harry_Brown
Trumpet	Trumpet	is dbo:instrument of	Jon_Hassell
Trumpet	Trumpet	is dbo:instrument of	Hard_bop
Trumpet	Trumpet	is dbo:instrument of	Randy_Brecker
Trumpet	Trumpet	is dbo:instrument of	Chris_Botti
Trumpet	Trumpet	is dbo:instrument of	Joey_DeFrancesco
Trumpet	Trumpet	is dbo:instrument of	Palle_Mikkelborg
Trumpet	Trumpet	is dbo:instrument of	Jack_Walrath
Trumpet	Trumpet	is dbo:instrument of	Idrees_Sulieman
Trumpet	Trumpet	is dbo:instrument of	Wilbur_Harden
Trumpet	Trumpet	is dbo:instrument of	Free_jazz
Trumpet	Trumpet	is dbo:occupation of	Victor_Coulsen
Trumpet	Trumpet	is dbo:occupation of	Jack_Walrath
Trumpet	Trumpet	is dbo:occupation of	Idrees_Sulieman
Trumpet	Trumpet	is dbo:occupation of	Wilbur_Harden
Trumpet	Trumpet	is dbo:occupation of	Wadada_Leo_Smith
Trumpet	Trumpet	is dbo:occupation of	Marlon_Jordan
Trumpet	Trumpet	is dbp:instrument of	Don_Sleet
Trumpet	Trumpet	is dbp:instrument of	Herbie_Phillips
Trumpet	Trumpet	is dbp:instrument of	Freddie_Hubbard
Trumpet	Trumpet	is dbp:instrument of	Ted_Curson
Trumpet	Trumpet	is dbp:instrument of	Elwood_Buchanan
Trumpet	Trumpet	is dbp:instrument of	Victor_Coulsen
Trumpet	Trumpet	is dbp:instrument of	Raymond_Harry_Brown
Trumpet	Trumpet	is dbp:instrument of	Jon_Hassell
Trumpet	Trumpet	is dbp:instrument of	Randy_Brecker
Trumpet	Trumpet	is dbp:instrument of	Chris_Botti
Trumpet	Trumpet	is dbp:instrument of	Joey_DeFrancesco
Trumpet	Trumpet	is dbp:instrument of	Palle_Mikkelborg
Trumpet	Trumpet	is dbp:instrument of	Jack_Walrath
Trumpet	Trumpet	is dbp:instrument of	Idrees_Sulieman
Trumpet	Trumpet	is dbp:instrument of	Wilbur_Harden
Trumpet	Trumpet	is dbp:instrument of	Saskia_Laroo
Trumpet	Trumpet	is dbp:instrument of	Andrzej_Przybielski
Trumpet	Trumpet	is dbp:instrument of	Leron_Thomas
Trumpet	Trumpet	is dbp:instruments of	Avant-garde_jazz
Trumpet	Trumpet	is dbp:instruments of	Jazz
Trumpet	Trumpet	is dbp:instruments of	Afro-Cuban_jazz
Trumpet	Trumpet	is dbp:instruments of	Free_jazz
Trumpet	Trumpet	is dbp:instruments of	Dwele
Trumpet	Trumpet	is dbp:instruments of	Jazz
Trumpet	Trumpet	is dbp:instruments of	Salsa_music
Trumpet	Trumpet	is dbp:occupation of	Jack_Walrath
Trumpet	Trumpet	is dbp:occupation of	Idrees_Sulieman
Trumpet	Trumpet	is dbp:occupation of	Wilbur_Harden
Trumpet	Trumpet	is dbp:occupation of	Wadada_Leo_Smith
Trumpet	Trumpet	is dbp:occupation of	Marlon_Jordan
Trumpet	Trumpet	is dbp:shortDescription of	Jack_Walrath
Tuba	Tuba	dct:subject	Tuba
Tuba	Tuba	is dbo:instrument of	jazz
Tuba	Tuba	is dbo:instrument of	Ray_Draper
The_Rolling_Stones	The Rolling Stones	dbo:genre	Blues
The_Rolling_Stones	The Rolling Stones	dbo:genre	Rock_music
The_Rolling_Stones	The Rolling Stones	dbp:genre	Blues
The_Rolling_Stones	The Rolling Stones	dbp:genre	Rock_music
The_Rolling_Stones	The Rolling Stones	dct:subject	The_Rolling_Stones
The_Rolling_Stones	The Rolling Stones	dct:subject	Counterculture_of_the_1960s
The_Rolling_Stones	The Rolling Stones	is dbo:associatedBand of	Darryl_Jones
The_Rolling_Stones	The Rolling Stones	is dbo:associatedBand of	Bernard_Purdie
The_Rolling_Stones	The Rolling Stones	is dbo:associatedBand of	Billy_Preston
The_Rolling_Stones	The Rolling Stones	is dbo:associatedMusicalArtist of	Darryl_Jones
The_Rolling_Stones	The Rolling Stones	is dbo:associatedMusicalArtist of	Bernard_Purdie
The_Rolling_Stones	The Rolling Stones	is dbo:associatedMusicalArtist of	Billy_Preston
The_Rolling_Stones	The Rolling Stones	is dbp:associatedActs of	Darryl_Jones
The_Rolling_Stones	The Rolling Stones	is dbp:associatedActs of	Bernard_Purdie
The_Rolling_Stones	The Rolling Stones	is dbp:associatedActs of	Billy_Preston
Terry_Riley	Terry Riley	is dbp:extra of	Ocean_of_Sound
1960s	1960s	dct:subject	Counterculture_of_the_1960s
Herbie_Hancock	Herbie Hancock	dbo:associatedBand	Chick_Corea
Herbie_Hancock	Herbie Hancock	dbo:associatedBand	Miles_Davis_Quintet
Herbie_Hancock	Herbie Hancock	dbo:associatedBand	Clark_Terry
Herbie_Hancock	Herbie Hancock	dbo:associatedBand	Joni_Mitchell
Herbie_Hancock	Herbie Hancock	dbo:associatedBand	Wayne_Shorter
Herbie_Hancock	Herbie Hancock	dbo:associatedBand	Jaco_Pastorius
Herbie_Hancock	Herbie Hancock	dbo:associatedMusicalArtist	Chick_Corea
Herbie_Hancock	Herbie Hancock	dbo:associatedMusicalArtist	Miles_Davis_Quintet
Herbie_Hancock	Herbie Hancock	dbo:associatedMusicalArtist	Clark_Terry
Herbie_Hancock	Herbie Hancock	dbo:associatedMusicalArtist	Joni_Mitchell
Herbie_Hancock	Herbie Hancock	dbo:associatedMusicalArtist	Wayne_Shorter
Herbie_Hancock	Herbie Hancock	dbo:associatedMusicalArtist	Jaco_Pastorius
Herbie_Hancock	Herbie Hancock	dbo:genre	Modal_jazz
Herbie_Hancock	Herbie Hancock	dbo:genre	Jazz
Herbie_Hancock	Herbie Hancock	dbo:genre	funk
Herbie_Hancock	Herbie Hancock	dbo:genre	Post-bop
Herbie_Hancock	Herbie Hancock	dbo:genre	Hard_bop
Herbie_Hancock	Herbie Hancock	dbo:genre	Funk
Herbie_Hancock	Herbie Hancock	dbo:genre	Jazz
Herbie_Hancock	Herbie Hancock	dbo:genre	Bebop
Herbie_Hancock	Herbie Hancock	dbo:genre	Jazz
Herbie_Hancock	Herbie Hancock	dbo:recordLabel	Warner_Bros._Records
Herbie_Hancock	Herbie Hancock	dbo:recordLabel	Blue_Note_Records
Herbie_Hancock	Herbie Hancock	dbo:recordLabel	Columbia_Records
Herbie_Hancock	Herbie Hancock	dbp:associatedActs	Chick_Corea
Herbie_Hancock	Herbie Hancock	dbp:associatedActs	Miles_Davis_Quintet
Herbie_Hancock	Herbie Hancock	dbp:associatedActs	Clark_Terry
Herbie_Hancock	Herbie Hancock	dbp:associatedActs	Joni_Mitchell
Herbie_Hancock	Herbie Hancock	dbp:associatedActs	Wayne_Shorter
Herbie_Hancock	Herbie Hancock	dbp:associatedActs	Jaco_Pastorius
Herbie_Hancock	Herbie Hancock	dbp:genre	Modal_jazz
Herbie_Hancock	Herbie Hancock	dbp:genre	Jazz
Herbie_Hancock	Herbie Hancock	dbp:genre	funk
Herbie_Hancock	Herbie Hancock	dbp:genre	Post-bop
Herbie_Hancock	Herbie Hancock	dbp:genre	Hard_bop
Herbie_Hancock	Herbie Hancock	dbp:genre	Funk
Herbie_Hancock	Herbie Hancock	dbp:genre	Jazz
Herbie_Hancock	Herbie Hancock	dbp:genre	Bebop
Herbie_Hancock	Herbie Hancock	dbp:genre	Jazz
Herbie_Hancock	Herbie Hancock	dbp:label	Warner_Bros._Records
Herbie_Hancock	Herbie Hancock	dbp:label	Blue_Note_Records
Herbie_Hancock	Herbie Hancock	dbp:label	Columbia_Records
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Possibilities
Herbie_Hancock	Herbie Hancock	is dbo:artist of	The_Imagine_Project
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Magic_Windows
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Dis_Is_da_Drum
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Empyrean_Isles
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Jazz
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Mwandishi
Herbie_Hancock	Herbie Hancock	is dbo:artist of	CoreaHancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Village_Life
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Directstep
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Head_Hunters
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Lite_Me_Up
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Quartet
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Future_2_Future
Herbie_Hancock	Herbie Hancock	is dbo:artist of	My_Point_of_View
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Fat_Albert_Rotunda
Herbie_Hancock	Herbie Hancock	is dbo:artist of	The_Piano
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Inventions_and_Dimensions
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Man-Child
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:artist of	A_Tribute_to_Miles
Herbie_Hancock	Herbie Hancock	is dbo:artist of	Perfect_Machine
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Chick_Corea
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Bill_Laswell
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Bobby_McFerrin
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	George_Coleman
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Bennie_Maupin
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Billy_Hart
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Carlos_Santana
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Joni_Mitchell
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Jaco_Pastorius
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Don_Alias
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Michael_Brecker
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Jack_DeJohnette
Herbie_Hancock	Herbie Hancock	is dbo:associatedBand of	Joe_Henderson
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Chick_Corea
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Bill_Laswell
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Bobby_McFerrin
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	George_Coleman
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Bennie_Maupin
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Billy_Hart
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Carlos_Santana
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Joni_Mitchell
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Jaco_Pastorius
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Don_Alias
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Michael_Brecker
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Jack_DeJohnette
Herbie_Hancock	Herbie Hancock	is dbo:associatedMusicalArtist of	Joe_Henderson
Herbie_Hancock	Herbie Hancock	is dbo:musicComposer of	Miles_Ahead
Herbie_Hancock	Herbie Hancock	is dbo:musicalArtist of	Cantaloupe_Island
Herbie_Hancock	Herbie Hancock	is dbo:musicalBand of	Cantaloupe_Island
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Possibilities
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Magic_Windows
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Head_Hunters
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Lite_Me_Up
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Quartet
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Fat_Albert_Rotunda
Herbie_Hancock	Herbie Hancock	is dbo:producer of	The_Piano
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Man-Child
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbo:producer of	A_Tribute_to_Miles
Herbie_Hancock	Herbie Hancock	is dbo:producer of	Perfect_Machine
Herbie_Hancock	Herbie Hancock	is dbo:producer of	The_Other_Side_of_Round_Midnight
Herbie_Hancock	Herbie Hancock	is dbo:writer of	Cantaloupe_Island
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Possibilities
Herbie_Hancock	Herbie Hancock	is dbp:artist of	The_Imagine_Project
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Magic_Windows
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Cantaloupe_Island
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Dis_Is_da_Drum
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Empyrean_Isles
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Mwandishi
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Head_Hunters
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Lite_Me_Up
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Quartet
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Future_2_Future
Herbie_Hancock	Herbie Hancock	is dbp:artist of	My_Point_of_View
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Fat_Albert_Rotunda
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Inventions_and_Dimensions
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Man-Child
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Herbie_Hancock
Herbie_Hancock	Herbie Hancock	is dbp:artist of	Perfect_Machine
Herbie_Hancock	Herbie Hancock	is dbp:associatedActs of	Chick_Corea
Herbie_Hancock	Herbie Hancock	is dbp:associatedActs of	Bobby_McFerrin
Herbie_Hancock	Herbie Hancock	is dbp:associatedActs of	George_Coleman
Herbie_Hancock	Herbie Hancock	is dbp:associatedActs of	Bennie_Maupin
Herbie_Hancock	Herbie Hancock	is dbp:associatedActs of	Billy_Hart
Herbie_Hancock	Herbie Hancock	is dbp:associatedActs of	Carlos_Santana
Herbie_Hancock	Herbie Hancock	is dbp:associatedActs of	Joni_Mitchell
Herbie_Hancock	Herbie Hancock	is dbp:associatedActs of	Don_Alias
